id,words,value
635,migliori,0.8668396
635,migliori,1.8668060
635,pari,-1.9706850
635,pari,-0.6902964
635,pari,0.6568949
635,portare,0.1316264
635,premia,0
635,valorizza,1.5961120
636,buona,1.2762666
636,consultazione,0.4708972
636,pubblica,-0.2891866
636,scuola,-0.2930168
638,abilitati,0
638,condanna,-0.5325601
638,condanna,0.0000000
638,disoccupazione,-1.7431666
638,fascia,-0.3791786
638,ii,0
638,preparati,-1.6500470
638,preparati,2.0625590
638,professionisti,0
638,servizio,0
639,bene,0.5374784
639,innanzitutto,0
639,partire,0
639,poi,0.4417840
639,resto,-0.2763796
639,studenti,-0.3128458
639,viene,0.4480756
639,x,0
640,buona,1.2762666
640,confronto,-0.5660336
640,confronto,-0.3147521
640,documento,0.3768057
640,esplicativa,0
640,governo,0
640,online,0
640,prima,0.1584426
640,prima,-0.0075449
640,scheda,0
640,scuola,-0.2930168
641,disabilita,0
641,minoranze,-0.8492366
641,preferisco,0.7128333
641,proclami,0
641,seconde,0
641,sempre,-0.0971269
641,valore,1.3554130
641,vs,0
642,alunni,0
642,anno,0
642,buono,1.8644086
642,circa,0.3740055
642,mln,0
642,mln,0
642,scuola,-0.2930168
642,superiori,0.1749721
642,trovano,0.2916637
643,anni,0
643,com,0
643,fare,0.1700394
643,forse,0.2215595
643,incredibile,0
643,labuonanonna,0
643,possib,0
643,range,0
643,stanca,0.9253176
643,stanca,0.5859326
644,almeno,-0.7277731
644,comprensivi,0
644,creati,0
644,istituti,-0.4502255
644,p,0
644,riunire,0
644,scuola,-0.2930168
644,stati,0.2286101
644,stati,0.2061333
644,stati,0.3115328
645,co,0
645,coerenza,0.1627051
645,filiere,0
645,imprese,0.4207688
645,imprese,-1.2665570
645,p,0
645,progettano,0
645,scuola,-0.2930168
645,sviluppo,0.3907257
646,cotto,0.4679458
646,definitivamente,0.7429731
646,fare,0.1700394
646,lavoro,0.2492198
646,lavoro,-0.5771407
646,oppure,0
646,p,0
646,rete,0.2420816
646,stanchezza,-0.8885407
648,ecco,0
648,pericolo,-1.1138530
648,sente,-0.0154686
648,sondaggio,-0.0034153
649,buona,1.2762666
649,fa,0.1616711
649,governo,0
649,guida,0.3098117
649,linee,0.0223794
649,riflessioni,0.5171285
649,scuola,-0.2930168
649,scuole,-0.3794489
650,altro,-0.8486783
650,buona,1.2762666
650,nessuno,0
650,questionario,0
650,scuola,-0.2930168
650,voce,0.5290572
651,apprezzano,0.9513707
651,buona,1.2762666
651,docenti,0
651,gae,0
651,precari,-0.1206297
651,scuola,-0.2930168
652,altro,-0.8486783
652,calamandrei,0
652,cos,0
652,leggere,-0.6780423
652,leggere,0.5279838
652,pena,-1.4718170
652,sapeva,0.5872628
652,vale,0.2853022
653,esclusione,0
653,futuro,-0.0419757
653,ingiustizia,0.0285576
653,insulto,-0.6460273
653,insulto,-0.5914844
653,meritocrazia,0.0000000
653,raccontare,0
653,risparmi,0.7451600
653,risparmi,0.3725800
653,sacrifici,0.3953558
654,economia,-0.0188255
654,funzionale,0.4165480
654,funzionale,1.5901610
654,informatica,0.4525789
654,occuperà,0.1250000
654,organico,0
654,potenziare,0
655,buona,1.2762666
655,italiani,0
655,pacco,0
655,renzi,0
655,scuola,-0.2930168
656,bene,0.5374784
656,caso,-0.1212673
656,concorso,0.6850054
656,cose,-0.1806860
656,cose,-0.4014774
656,difendiamo,-2.0741367
656,gae,0
656,no,-0.7562506
656,x,0
657,buona,1.2762666
657,chiama,0.6294601
657,farne,0.4472876
657,governo,0
657,istruzione,0.6303090
657,miliardi,0
657,pacco,0
657,realtà,0.1248471
657,scuola,-0.2930168
657,tagliato,0.3476394
658,buona,1.2762666
658,istruzione,0.6303090
658,miliardi,0
658,scuola,-0.2930168
658,sette,0
658,taglia,0.2945161
659,disagi,-1.7761025
659,disagi,-2.5474238
659,iniziata,0
659,scuola,-0.2930168
659,settimana,0
659,settimana,0
659,stata,0.2126025
659,stata,0.1916996
660,comunicarci,-0.6348966
660,dibattiti,0.4485588
660,esiti,-0.4761210
660,esiti,0.4761210
660,grazie,0.0873786
660,grazie,0.6171325
660,poi,0.4417840
660,ricordate,0
661,cobas,0
661,graduatorie,0
661,istituto,-0.3774191
661,pas,0
661,proposte,0
661,riforma,0.3269558
661,scuola,-0.2930168
661,speranza,0.3942211
661,tfa,0
662,buona,1.2762666
662,scuola,-0.2930168
663,buona,1.2762666
663,italiani,0
663,pacco,0
663,piaciuto,1.3253010
663,renzi,0
663,scuola,-0.2930168
663,video,0
664,afare,0
664,belleebuone,0
664,crede,0.3279115
664,didio,0
664,difuggire,0
664,ira,-1.1057160
664,riforme,0.3880491
664,riuscisse,0.4617929
664,tutte,0.4467853
665,anno,0
665,assumere,-1.0330324
665,buffonata,1.1038162
665,buona,1.2762666
665,improponibile,0
665,mila,0
665,pazzesca,0
665,precari,-0.1206297
665,scuola,-0.2930168
665,vuole,0.1946560
665,vuole,0.8110613
666,g,0
666,media,0.0315037
666,novello,0
666,prov,0
666,qualità,0.3631757
666,scuola,-0.2930168
666,vita,0.3356392
666,x,0
667,andrebbe,0.4173350
667,mettere,-0.1663705
667,piazze,0
667,questionario,0
667,web,0
668,ancora,-0.1261360
668,gentile,1.6267910
669,abilitazione,0
669,aiutateci,0.6476784
669,buona,1.2762666
669,infatti,0.5633577
669,insegnare,1.5094700
669,matteo,0
669,porto,0.1245328
669,può,0.1054688
669,renzi,0
669,scuola,-0.2930168
669,va,0.2143860
670,anke,0
670,dia,-0.0035157
670,fuori,0
670,ke,0
670,ke,0
670,ke,0
670,ore,-0.8345703
670,ore,0.0384342
670,precari,-0.1206297
670,puntata,0
670,scuola,-0.2930168
670,scuola,-0.2930168
670,solo,-0.1194989
670,vanno,0.2505994
670,vanno,0.2889076
670,voce,0.5290572
670,x,0
671,anni,0
671,fatto,-0.0908829
671,fatto,0.1788579
671,fuori,0
671,ke,0
671,lascia,-0.3587134
671,oltre,0
671,pieno,0.4606309
671,scuola,-0.2930168
671,servizio,0
671,tecnicismi,0
671,tema,-1.3513120
671,tema,0.3056712
672,consente,0
672,dibattito,0.3458448
672,fatto,0.1788579
672,fatto,-0.0908829
672,giungla,-0.4638266
672,graduatorie,0
672,mai,-0.7627831
672,privata,0.3221129
672,privata,-0.0932120
672,pubbliche,-0.3759061
672,scalare,0.4985084
672,serio,0.1292538
673,elementare,0.7931906
673,insegna,1.3874180
673,lingua,-0.3253546
673,ministro,0
673,ministro,0
673,sin,0
673,straniera,-0.3993667
673,studi,0.6832129
673,studi,0.0840460
674,assumere,-1.0330324
674,d,0
674,docenti,0
674,graduatorie,0
674,istituto,-0.3774191
675,consulte,0
675,coordinamento,0
675,nazionale,0
675,prima,-0.0075449
675,prima,0.1584426
675,riunione,0.0000000
675,roma,0
675,studenti,-0.3128458
676,assunti,-1.1126012
676,gi,0
676,moglie,0
676,quindi,0
676,stata,0.2126025
676,stata,0.1916996
677,associazioni,0.3663405
677,attenti,1.4891017
677,attenti,-0.3722754
677,buono,1.8644086
677,dedica,0.3847672
677,grande,0.3005349
677,lavoro,0.2492198
677,lavoro,-0.5771407
677,spazio,0.5797264
677,spazio,0.3036662
677,studentesche,0
678,consulte,0
678,coordinamento,0
678,nazionale,0
678,roma,0
678,studentesche,0
678,ufficio,0
679,appoggiano,1.0964872
679,auguri,1.0708374
679,delega,0
679,migliori,0.8668396
679,migliori,1.8668060
679,nuova,0.2367979
679,nuova,0.6244347
679,pd,0
679,scuola,-0.2930168
679,segreteria,0
680,aiuta,0.5361075
680,costruire,0.3402630
680,scuola,-0.2930168
681,appartiene,0
681,arrampicatevi,0
681,buona,1.2762666
681,ce,0
681,nessuno,0
681,nn,-1.2186080
681,scuola,-0.2930168
681,specchi,0
681,togliera,0
682,cinese,0
682,cittadinanza,0
682,coding,0
682,docenti,0
682,grazie,0.0873786
682,grazie,0.6171325
682,musica,1.8922730
682,passa,0.5649671
682,passa,0.5215081
682,russo,0
682,studia,0.7553819
682,teatro,0.3377845
683,anni,0
683,cancellarmi,0
683,dopo,0.1599842
683,graduatoria,0
683,istituto,-0.3774191
683,sacrifici,0.3953558
683,volete,0.2630040
684,materiale,0.3893521
684,raccolte,0.4706336
684,raccolte,1.3640400
684,riflessione,0.4546054
684,scolastico,0
685,aperta,-0.4273455
685,buona,1.2762666
685,consultazione,0.4708972
685,coordinatori,0
685,definiti,2.6973739
685,definiti,1.2963582
685,invece,0
685,progetti,-0.6962123
685,scuola,-0.2930168
685,settembre,0
685,spererei,0.0580146
685,vari,-0.4805491
685,vari,-0.0159660
686,avere,0.2216343
686,bisogna,0.0000000
686,bisogna,0.2297839
686,buona,1.2762666
686,buona,1.2762666
686,cittadini,0
686,classe,0.5624728
686,competenti,2.2977575
686,competenti,0.7659192
686,dirigente,0.7282419
686,formare,0
686,partire,0
686,può,0.1054688
686,scuola,-0.2930168
686,scuola,-0.2930168
686,solo,-0.1194989
686,vogliamo,0.2505876
687,bipensiro,0
687,buona,1.2762666
687,distrugger,-2.0662640
687,mira,0
687,riforma,0.3269558
687,scuola,-0.2930168
687,scuola,-0.2930168
687,w,0.9480609
688,buona,1.2762666
688,karis,0
688,renzi,0
688,rimini,0
688,scuola,-0.2930168
689,buon,0
689,credono,0.3632885
689,lavoro,0.2492198
689,lavoro,-0.5771407
689,soprattutto,0.2543999
690,anzi,0.2708136
690,concorso,0.6850054
690,molto,0.1629193
690,tfa,0
690,vale,0.2853022
691,bastano,0
691,capacità,0.2548797
691,competenze,0.7485015
691,competenze,0.9402091
691,conoscenza,0.7327385
691,deve,-1.1850719
691,emotive,2.4009310
691,oggi,0.2300098
691,scuola,-0.2930168
691,sociali,1.1930370
691,sviluppare,0.5368478
691,tecnologiche,0
691,teoria,-1.4058110
692,blocco,-0.7101212
692,blocco,0.3206999
692,buona,1.2762666
692,dice,0.3762959
692,governo,0
692,no,-0.7562506
692,no,-0.7562506
692,renzi,0
692,ritrova,0
692,scuola,-0.2930168
692,stesso,0.0913802
692,studentesco,0
692,te,0
693,andrebbero,0.4720664
693,buona,1.2762666
693,cambiate,-0.2046971
693,ciao,0
693,cose,-0.4014774
693,cose,-0.1806860
693,investire,-1.1154670
693,matteo,0
693,migliorare,1.0817510
693,molte,0.2594819
693,proposito,0
693,scuola,-0.2930168
693,scuola,-0.2930168
693,sempre,-0.0971269
693,significa,0.5270566
694,libri,-0.2914397
694,ogni,0
694,pagare,0
694,pochi,-0.7313879
694,pochi,-0.7847216
694,previsto,0
694,scolastici,0.2279458
694,spero,0.0235761
694,studenti,-0.3128458
694,superiori,0.1749721
695,anno,0
695,chiediamo,0.2771497
695,educativa,1.0448560
695,nuova,0.6244347
695,nuova,0.2367979
695,parte,-1.2946700
695,scuola,-0.2930168
695,sfida,0.3414190
695,sfida,-1.5672190
695,speciale,0.4545234
695,vorreste,0.4011038
696,appello,0
696,costruirla,0.5396029
696,ministro,0
696,paese,0
696,partecipate,0
696,serve,-0.0096774
697,docenti,0
697,selezionati,0.4609471
697,soluzione,0
698,buona,1.2762666
698,leggete,0.6755979
698,muoro,0
698,pagine,0
698,renzi,0
698,scuola,-0.2930168
698,silicon,0
698,valley,0
698,vuoi,0.2428222
699,cappero,0
699,connessione,-0.4340641
699,internet,0
699,line,0
699,nessuna,0
699,on,0
699,registro,0.4304493
699,scuola,-0.2930168
700,chiusura,0
700,eh,0
700,medicina,0.4149377
700,menando,0
700,operazioni,0
700,pubblicizzate,0
700,scempio,-0.8063292
700,ssm,0
700,state,0.2521819
700,state,0.2273875
701,buona,1.2762666
701,consultaz,0
701,ministro,0
701,oggi,0.2300098
701,ora,0.0270589
701,parlato,-0.2519981
701,parlato,-0.6119953
701,part,0
701,scuola,-0.2930168
701,scuola,-0.2930168
701,sollecit,0
701,statale,1.2775860
701,statale,1.2775860
701,tocca,0.2424775
701,tocca,-0.1902058
701,tutta,0.4795682
702,aspetto,-0.1483506
702,aspetto,-0.2405831
702,de,0
702,notizie,0.2966437
702,parliamo,-0.2611503
702,quando,0
702,realtà,0.1248471
702,reggio,0
702,torna,1.0660810
703,campania,0
703,dobbiamo,-1.4633890
703,fare,0.1700394
703,lavorando,-1.0694930
703,rapporto,0
703,risponde,-0.3053266
703,risponde,-0.4876111
703,studiarlo,1.1500760
704,buona,1.2762666
704,interessa,0.9304702
704,nn,-1.2186080
704,ridere,0.0000000
704,scuola,-0.2930168
704,state,0.2273875
704,state,0.2521819
705,altra,-1.0593781
705,beni_comuni,-0.1250000
705,buona,1.2762666
705,lorenzetti,0
705,paola,0
705,renzi,0
705,scuola,-0.2930168
705,verona,0
705,vista,-1.1517470
706,chiedono,0.2557004
706,fare,0.1700394
706,nulla,0.0079093
706,nulla,0.0000000
706,sanno,0.4677985
706,siccome,0
706,sitino,0
707,buona,1.2762666
707,crescere,0.9330116
707,legislazione,0
707,scolastica,0
707,scuola,-0.2930168
707,seminario,0
707,studio,0.0697708
707,studio,0.5671693
708,condividi,0.4136299
708,partecipa,0
708,spot,0
709,assemblee,0
709,buona,1.2762666
709,buona,1.2762666
709,discutere,0.6951277
709,domani,-0.2185492
709,piano,-0.7153263
709,regione,0.3086855
709,scuola,-0.2930168
709,scuola,-0.2930168
709,sola,-0.2523128
709,studentesche,0
709,tutta,0.4795682
709,verso,0
710,contribuire,0.7997711
710,disponibilità,0.3712041
710,funziona,0.2994969
710,inizio,0.2661396
710,partecipare,0
710,piano,-0.7153263
710,solo,-0.1194989
711,abilitante,0
711,cancella,-1.4438897
711,corso,-1.1426516
711,danno,-0.0028519
711,danno,-1.0032458
711,sanatoria,0.0000000
711,scempio,-0.8063292
711,schifo,-0.9280514
711,subito,-0.7093475
712,cap,0
712,cosa,-0.1283872
712,de,0
712,intitola,0
712,pensano,0.2260415
713,annuali,0
713,complimneti,0
713,deciso,0.6529269
713,fare,0.1700394
713,nomine,0
713,ottobre,0
713,provveditorato,0
713,roma,0
713,scuola,-0.2930168
713,scuola,-0.2930168
714,estivi,0
714,finiamo,0
714,fino,0
714,forse,0.2215595
714,giugno,0
714,mangiare,0
714,mesi,0
714,nulla,0.0000000
714,nulla,0.0079093
714,ottobre,0
714,perchè,0
714,poi,0.4417840
714,precari,-0.1206297
714,quando,0
714,riesce,0.2686698
715,buona,1.2762666
715,consultazione,0.4708972
715,contatti,1.0913628
715,già,-0.0130676
715,mila,0
715,partecipare,0
715,raggiunto,0.0092008
715,scuola,-0.2930168
715,sito,-1.8277390
716,classico,1.3576855
716,d,0
716,depauperare,0
716,dobbiamo,-1.4633890
716,élite,0.2500000
716,italiani,0
716,liceo,0
716,livello,-0.5647532
716,livello,0.2831178
716,mondiale,0
716,scuola,-0.2930168
716,siccome,0
716,suicidi,0
717,buona,1.2762666
717,burn,0
717,docenti,0
717,italia,0
717,no,-0.7562506
717,out,0
717,salute,0.9699509
717,scuola,-0.2930168
717,scuola,-0.2930168
717,stress,0.2732564
717,svizzera,0
718,docenti,0
718,giustizia,0.2682222
718,giustizia,0.5222468
718,graduatoria,0
718,ignorati,-1.9102130
718,istituto,-0.3774191
718,piano,-0.7153263
718,renzi,0
719,diventasse,0
719,docenti,0
719,grazie,0.0873786
719,grazie,0.6171325
719,lavorato,-0.9991158
719,realtà,0.1248471
719,studenti,-0.3128458
720,accordo,-0.1008689
720,lavoro,0.2492198
720,lavoro,-0.5771407
720,miur,0
720,paese,0
720,propria,0.4250243
720,riscopre,0
720,scuola,-0.2930168
720,vocazione,0
721,collaborazione,0
721,consorzio,0.4678940
721,informatica,0.4525789
721,insieme,-0.0127073
721,interuniversitario,0
721,nazionale,0
722,concordo,1.0855030
722,lingue,-0.3764583
722,messe,-0.2558356
722,paghi,0
722,parte,-1.2946700
722,primarie,0.8685816
722,scuole,-0.3794489
722,secondaria,-3.0241860
722,spesso,0
722,statali,1.3013820
723,competere,0.8712230
723,concordi,1.5188690
723,europa,0
723,fatti,0.5005614
723,fatti,0.2953312
723,fatti,-0.1500664
723,fondamentale,0.3380049
723,lingue,-0.3764583
723,parole,0
723,poter,0.2488929
723,studio,0.0697708
723,studio,0.5671693
723,x,0
724,ancora,-0.1261360
724,docenti,0
724,dopo,0.1599842
724,giorni,0.2027941
724,istituti,-0.4502255
724,lezioni,0.6966037
724,mancano,-0.3035495
724,metà,0
724,metà,0
724,passato,0.2482285
724,passato,-0.5378283
724,torna,1.0660810
725,buona,1.2762666
725,fra,0
725,gilda,0
725,insegnanti,0.3766988
725,insegnanti,1.5067950
725,lancia,0.3492492
725,line,0
725,news,0
725,on,0
725,pagina,0
725,prima,0.1584426
725,prima,-0.0075449
725,scuola,-0.2930168
725,sondaggio,-0.0034153
726,intervista,0.2724332
726,pinto,0
726,ruolo,0
726,valeria,0
726,valutazione,0.4092311
727,anni,0
727,battiamo,0.1301858
727,denti,-0.7315431
727,già,-0.0130676
727,occuperà,0.1250000
728,buona,1.2762666
728,scuola,-0.2930168
729,buona,1.2762666
729,davvero,0.8716076
729,sara,0
729,scuola,-0.2930168
730,altre,-1.1403101
730,amenità,0.4012883
730,balle,0
730,buona,1.2762666
730,precari,-0.1206297
730,scuola,-0.2930168
731,buona,1.2762666
731,connessione,-0.4340641
731,digitalizzazione,-0.4834353
731,scuola,-0.2930168
731,sicurezza,0.4775962
732,avere,0.2216343
732,buona,1.2762666
732,flessibile,0
732,porterà,0.0576923
732,prof,0
732,scuola,-0.2930168
732,titolarità,0
733,affronterai,-2.2833762
733,bidelli,0
733,cittadini,0
733,lavorano,-1.0567010
733,ogni,0
733,problema,-0.9492148
733,quando,0
733,rispondi,-0.5389034
733,tanto,-0.1963891
734,almeno,-0.7277731
734,insegnanti,1.5067950
734,insegnanti,0.3766988
734,ls,0
734,online,0
734,parlare,-0.1866340
734,proviamo,1.4437600
734,questionario,0
734,scuola,-0.2930168
735,anni,0
735,conta,0.2341767
735,d,0
735,docenti,0
735,esperienza,0
735,fuori,0
735,grad,0
735,isti,0
735,nn,-1.2186080
735,renzi,0
735,servizio,0
735,x,0
736,consultazione,0.4708972
736,fatto,0.1788579
736,fatto,-0.0908829
736,parte,-1.2946700
736,partecipate,0
737,buona,1.2762666
737,new,0
737,pd,0
737,post,0
737,savona,0
737,scuola,-0.2930168
737,secondo,0
738,buona,1.2762666
738,cittadini,0
738,dibattito,0.3458448
738,fut,0
738,invita,0.3617639
738,new,0
738,partecipare,0
738,pd,0
738,post,0
738,savonese,0
738,scuola,-0.2930168
739,allenatori,-0.8271851
739,amano,2.0493901
739,considerati,0.5259827
739,considerati,2.5034753
739,giocare,0.3728474
739,giocatori,0
739,italia,0
739,lontana,-0.3619807
739,nemici,-0.6416703
739,scuola,-0.2930168
739,squadra,0.2649990
739,unica,-0.4680308
740,buona,1.2762666
740,capuana,0
740,inizia,0
740,scuola,-0.2930168
740,via,-0.7554060
741,automomia,0
741,buona,1.2762666
741,dsga,0
741,piena,0.3034851
741,piena,0.4813902
741,responsabilità,0.2708333
741,scuola,-0.2930168
741,solido,1.4533670
742,buona,1.2762666
742,clil,0
742,revisione,0.4408963
742,scuola,-0.2930168
743,agrigento,0
743,alunni,0
743,docenti,0
743,educativo,1.0189190
743,essere,0.1491227
743,falsi,-1.0278100
743,falsi,-1.8645810
743,invalidi,-2.8429860
743,invalidi,-0.4738309
743,milano,0
743,modello,0.4191436
743,potranno,0.2963588
744,contribuito,0.7883667
744,mail,0
744,partecipato,0
744,risposto,-0.5206296
744,scritto,0
745,capo,0.8477843
745,punto,0.4147166
745,punto,-1.6408350
746,deliberato,1.5869021
746,istruzione,0.6303090
746,istruzione,0.6303090
746,leggo,0.6084112
746,mai,-0.7627831
746,ministro,0
746,mln,0
746,privata,0.3221129
746,privata,-0.0932120
746,pubblica,-0.2891866
747,buona,1.2762666
747,dirigente,0.7282419
747,genitori,0
747,milano,0
747,ore,0.0384342
747,ore,-0.8345703
747,parlare,-0.1866340
747,scolastico,0
747,scuola,-0.2930168
747,scuola,-0.2930168
747,vieni,0.6397210
748,avere,0.2216343
748,concorso,0.6850054
748,merito,1.2853260
748,merito,1.4751070
748,parlano,-0.2400761
748,pubblico,-0.2560054
748,rispetto,1.1758020
748,rispetto,0.8509249
748,unici,-0.6494443
748,vinto,-0.8925966
748,vinto,0.2658100
748,x,0
749,buona,1.2762666
749,cose,-0.4014774
749,cose,-0.1806860
749,educare,0.8740243
749,entrambe,0
749,fare,0.1700394
749,figli,0.2393604
749,genitori,0
749,investendo,-1.4921740
749,medicina,0.4149377
